,RGnumSampled,variable,value,Location
16677,79300,usearch.RG037,42.466,Eagle Wings
16678,79400,usearch.RG037,42.469,Eagle Wings
16679,79500,usearch.RG037,42.473,Eagle Wings
16680,79600,usearch.RG037,42.478,Eagle Wings
16681,79700,usearch.RG037,42.479,Eagle Wings
16682,79800,usearch.RG037,42.48,Eagle Wings
16683,79900,usearch.RG037,42.484,Eagle Wings
16684,80000,usearch.RG037,42.487,Eagle Wings
16685,80100,usearch.RG037,42.489,Eagle Wings
16686,80200,usearch.RG037,42.494,Eagle Wings
16687,80300,usearch.RG037,42.496,Eagle Wings
16688,80400,usearch.RG037,42.499,Eagle Wings
16689,80500,usearch.RG037,42.501,Eagle Wings
16690,80600,usearch.RG037,42.505,Eagle Wings
16691,80700,usearch.RG037,42.509,Eagle Wings
16692,80800,usearch.RG037,42.51,Eagle Wings
16693,80900,usearch.RG037,42.512,Eagle Wings
16694,81000,usearch.RG037,42.513,Eagle Wings
16695,81100,usearch.RG037,42.517,Eagle Wings
16696,81200,usearch.RG037,42.519,Eagle Wings
16697,81300,usearch.RG037,42.524,Eagle Wings
16698,81400,usearch.RG037,42.529,Eagle Wings
16699,81500,usearch.RG037,42.535,Eagle Wings
16700,81600,usearch.RG037,42.535,Eagle Wings
16701,81700,usearch.RG037,42.54,Eagle Wings
16702,81800,usearch.RG037,42.544,Eagle Wings
16703,81900,usearch.RG037,42.547,Eagle Wings
16704,82000,usearch.RG037,42.551,Eagle Wings
16705,82100,usearch.RG037,42.554,Eagle Wings
16706,82200,usearch.RG037,42.556,Eagle Wings
16707,82300,usearch.RG037,42.557,Eagle Wings
16708,82400,usearch.RG037,42.562,Eagle Wings
16709,82500,usearch.RG037,42.565,Eagle Wings
16710,82600,usearch.RG037,42.57,Eagle Wings
16711,82700,usearch.RG037,42.574,Eagle Wings
16712,82800,usearch.RG037,42.577,Eagle Wings
16713,82900,usearch.RG037,42.584,Eagle Wings
16714,83000,usearch.RG037,42.587,Eagle Wings
16715,83100,usearch.RG037,42.592,Eagle Wings
16716,83200,usearch.RG037,42.598,Eagle Wings
16717,83300,usearch.RG037,42.598,Eagle Wings
16718,83400,usearch.RG037,42.604,Eagle Wings
16719,83500,usearch.RG037,42.607,Eagle Wings
16720,83600,usearch.RG037,42.612,Eagle Wings
16721,83700,usearch.RG037,42.615,Eagle Wings
16722,83800,usearch.RG037,42.618,Eagle Wings
16723,83900,usearch.RG037,42.619,Eagle Wings
16724,84000,usearch.RG037,42.621,Eagle Wings
16725,84100,usearch.RG037,42.623,Eagle Wings
16726,84200,usearch.RG037,42.627,Eagle Wings
16727,84300,usearch.RG037,42.634,Eagle Wings
16728,84400,usearch.RG037,42.636,Eagle Wings
16729,84500,usearch.RG037,42.638,Eagle Wings
16730,84600,usearch.RG037,42.647,Eagle Wings
16731,84700,usearch.RG037,42.652,Eagle Wings
16732,84800,usearch.RG037,42.656,Eagle Wings
16733,84900,usearch.RG037,42.662,Eagle Wings
16734,85000,usearch.RG037,42.664,Eagle Wings
16735,85100,usearch.RG037,42.668,Eagle Wings
16736,85200,usearch.RG037,42.674,Eagle Wings
16737,85300,usearch.RG037,42.677,Eagle Wings
16738,85400,usearch.RG037,42.678,Eagle Wings
16739,85500,usearch.RG037,42.684,Eagle Wings
16740,85600,usearch.RG037,42.687,Eagle Wings
16741,85700,usearch.RG037,42.69,Eagle Wings
16742,85800,usearch.RG037,42.696,Eagle Wings
16743,85900,usearch.RG037,42.701,Eagle Wings
16744,86000,usearch.RG037,42.703,Eagle Wings
16745,86100,usearch.RG037,42.704,Eagle Wings
16746,86200,usearch.RG037,42.711,Eagle Wings
16747,86300,usearch.RG037,42.711,Eagle Wings
16748,86400,usearch.RG037,42.714,Eagle Wings
16749,86500,usearch.RG037,42.718,Eagle Wings
16750,86600,usearch.RG037,42.722,Eagle Wings
16751,86700,usearch.RG037,42.73,Eagle Wings
16752,86800,usearch.RG037,42.735,Eagle Wings
16753,86900,usearch.RG037,42.738,Eagle Wings
16754,87000,usearch.RG037,42.74,Eagle Wings
16755,87100,usearch.RG037,42.745,Eagle Wings
16756,87200,usearch.RG037,42.753,Eagle Wings
16757,87300,usearch.RG037,42.756,Eagle Wings
16758,87400,usearch.RG037,42.758,Eagle Wings
16759,87500,usearch.RG037,42.758,Eagle Wings
16760,87600,usearch.RG037,42.759,Eagle Wings
16761,87700,usearch.RG037,42.762,Eagle Wings
16762,87800,usearch.RG037,42.766,Eagle Wings
16763,87900,usearch.RG037,42.767,Eagle Wings
16764,88000,usearch.RG037,42.772,Eagle Wings
16765,88100,usearch.RG037,42.776,Eagle Wings
16766,88200,usearch.RG037,42.779,Eagle Wings
16767,88300,usearch.RG037,42.782,Eagle Wings
16768,88400,usearch.RG037,42.787,Eagle Wings
16769,88500,usearch.RG037,42.791,Eagle Wings
16770,88600,usearch.RG037,42.793,Eagle Wings
16771,88700,usearch.RG037,42.795,Eagle Wings
16772,88800,usearch.RG037,42.801,Eagle Wings
16773,88900,usearch.RG037,42.806,Eagle Wings
16774,89000,usearch.RG037,42.812,Eagle Wings
16775,89100,usearch.RG037,42.813,Eagle Wings
16776,89200,usearch.RG037,42.816,Eagle Wings
16777,89300,usearch.RG037,42.819,Eagle Wings
16778,89400,usearch.RG037,42.822,Eagle Wings
16779,89500,usearch.RG037,42.825,Eagle Wings
16780,89600,usearch.RG037,42.832,Eagle Wings
16781,89700,usearch.RG037,42.839,Eagle Wings
16782,89800,usearch.RG037,42.843,Eagle Wings
16783,89900,usearch.RG037,42.852,Eagle Wings
16784,90000,usearch.RG037,42.859,Eagle Wings
16785,90100,usearch.RG037,42.862,Eagle Wings
16786,90200,usearch.RG037,42.863,Eagle Wings
16787,90300,usearch.RG037,42.865,Eagle Wings
16788,90400,usearch.RG037,42.867,Eagle Wings
16789,90500,usearch.RG037,42.869,Eagle Wings
16790,90600,usearch.RG037,42.87,Eagle Wings
16791,90700,usearch.RG037,42.873,Eagle Wings
16792,90800,usearch.RG037,42.875,Eagle Wings
16793,90900,usearch.RG037,42.879,Eagle Wings
16794,91000,usearch.RG037,42.884,Eagle Wings
16795,91100,usearch.RG037,42.889,Eagle Wings
16796,91200,usearch.RG037,42.891,Eagle Wings
16797,91300,usearch.RG037,42.891,Eagle Wings
16798,91400,usearch.RG037,42.895,Eagle Wings
16799,91500,usearch.RG037,42.901,Eagle Wings
16800,91600,usearch.RG037,42.905,Eagle Wings
16801,91700,usearch.RG037,42.909,Eagle Wings
16802,91800,usearch.RG037,42.912,Eagle Wings
16803,91900,usearch.RG037,42.918,Eagle Wings
16804,92000,usearch.RG037,42.922,Eagle Wings
16805,92100,usearch.RG037,42.923,Eagle Wings
16806,92200,usearch.RG037,42.924,Eagle Wings
16807,92300,usearch.RG037,42.926,Eagle Wings
16808,92400,usearch.RG037,42.931,Eagle Wings
16809,92500,usearch.RG037,42.935,Eagle Wings
16810,92600,usearch.RG037,42.942,Eagle Wings
16811,92700,usearch.RG037,42.945,Eagle Wings
16812,92800,usearch.RG037,42.946,Eagle Wings
16813,92900,usearch.RG037,42.951,Eagle Wings
16814,93000,usearch.RG037,42.953,Eagle Wings
16815,93100,usearch.RG037,42.957,Eagle Wings
16816,93200,usearch.RG037,42.96,Eagle Wings
16817,93300,usearch.RG037,42.962,Eagle Wings
16818,93400,usearch.RG037,42.967,Eagle Wings
16819,93500,usearch.RG037,42.972,Eagle Wings
16820,93600,usearch.RG037,42.975,Eagle Wings
16821,93700,usearch.RG037,42.978,Eagle Wings
16822,93800,usearch.RG037,42.978,Eagle Wings
16823,93900,usearch.RG037,42.98,Eagle Wings
16824,94000,usearch.RG037,42.986,Eagle Wings
16825,94100,usearch.RG037,42.991,Eagle Wings
16826,94200,usearch.RG037,42.995,Eagle Wings
16827,94300,usearch.RG037,43.001,Eagle Wings
16828,94400,usearch.RG037,43.004,Eagle Wings
16829,94500,usearch.RG037,43.008,Eagle Wings
16830,94600,usearch.RG037,43.013,Eagle Wings
16831,94700,usearch.RG037,43.017,Eagle Wings
16832,94800,usearch.RG037,43.019,Eagle Wings
16833,94900,usearch.RG037,43.02,Eagle Wings
16834,95000,usearch.RG037,43.025,Eagle Wings
16835,95100,usearch.RG037,43.027,Eagle Wings
16836,95200,usearch.RG037,43.029,Eagle Wings
16837,95300,usearch.RG037,43.033,Eagle Wings
16838,95400,usearch.RG037,43.037,Eagle Wings
16839,95500,usearch.RG037,43.039,Eagle Wings
16840,95600,usearch.RG037,43.043,Eagle Wings
16841,95700,usearch.RG037,43.046,Eagle Wings
16842,95800,usearch.RG037,43.05,Eagle Wings
16843,95900,usearch.RG037,43.055,Eagle Wings
16844,96000,usearch.RG037,43.06,Eagle Wings
16845,96100,usearch.RG037,43.062,Eagle Wings
16846,96200,usearch.RG037,43.064,Eagle Wings
16847,96300,usearch.RG037,43.07,Eagle Wings
16848,96400,usearch.RG037,43.072,Eagle Wings
16849,96500,usearch.RG037,43.076,Eagle Wings
16850,96600,usearch.RG037,43.079,Eagle Wings
16851,96700,usearch.RG037,43.082,Eagle Wings
16852,96800,usearch.RG037,43.089,Eagle Wings
16853,96900,usearch.RG037,43.093,Eagle Wings
16854,97000,usearch.RG037,43.095,Eagle Wings
16855,97100,usearch.RG037,43.1,Eagle Wings
16856,97200,usearch.RG037,43.103,Eagle Wings
16857,97300,usearch.RG037,43.105,Eagle Wings
16858,97400,usearch.RG037,43.109,Eagle Wings
16859,97500,usearch.RG037,43.112,Eagle Wings
16860,97600,usearch.RG037,43.116,Eagle Wings
16861,97700,usearch.RG037,43.119,Eagle Wings
16862,97800,usearch.RG037,43.124,Eagle Wings
16863,97900,usearch.RG037,43.127,Eagle Wings
16864,98000,usearch.RG037,43.134,Eagle Wings
16865,98100,usearch.RG037,43.136,Eagle Wings
16866,98200,usearch.RG037,43.139,Eagle Wings
16867,98300,usearch.RG037,43.14,Eagle Wings
16868,98400,usearch.RG037,43.143,Eagle Wings
16869,98500,usearch.RG037,43.146,Eagle Wings
16870,98600,usearch.RG037,43.148,Eagle Wings
16871,98700,usearch.RG037,43.148,Eagle Wings
16872,98800,usearch.RG037,43.154,Eagle Wings
16873,98900,usearch.RG037,43.158,Eagle Wings
16874,99000,usearch.RG037,43.161,Eagle Wings
16875,99100,usearch.RG037,43.164,Eagle Wings
16876,99200,usearch.RG037,43.166,Eagle Wings
16877,99300,usearch.RG037,43.169,Eagle Wings
16878,99400,usearch.RG037,43.171,Eagle Wings
16879,99500,usearch.RG037,43.173,Eagle Wings
16880,99600,usearch.RG037,43.174,Eagle Wings
16881,99700,usearch.RG037,43.177,Eagle Wings
16882,99800,usearch.RG037,43.181,Eagle Wings
16883,99900,usearch.RG037,43.185,Eagle Wings
16884,100000,usearch.RG037,43.188,Eagle Wings
16885,100100,usearch.RG037,43.189,Eagle Wings
16886,100200,usearch.RG037,43.193,Eagle Wings
16887,100300,usearch.RG037,43.195,Eagle Wings
16888,100400,usearch.RG037,43.204,Eagle Wings
16889,100500,usearch.RG037,43.21,Eagle Wings
16890,100600,usearch.RG037,43.214,Eagle Wings
16891,100700,usearch.RG037,43.215,Eagle Wings
16892,100800,usearch.RG037,43.22,Eagle Wings
16893,100900,usearch.RG037,43.225,Eagle Wings
16894,101000,usearch.RG037,43.227,Eagle Wings
16895,101100,usearch.RG037,43.228,Eagle Wings
16896,101200,usearch.RG037,43.232,Eagle Wings
16897,101300,usearch.RG037,43.235,Eagle Wings
16898,101400,usearch.RG037,43.241,Eagle Wings
16899,101500,usearch.RG037,43.247,Eagle Wings
16900,101600,usearch.RG037,43.247,Eagle Wings
16901,101700,usearch.RG037,43.248,Eagle Wings
16902,101800,usearch.RG037,43.251,Eagle Wings
16903,101900,usearch.RG037,43.253,Eagle Wings
16904,102000,usearch.RG037,43.257,Eagle Wings
16905,102100,usearch.RG037,43.266,Eagle Wings
16906,102200,usearch.RG037,43.267,Eagle Wings
16907,102300,usearch.RG037,43.273,Eagle Wings
16908,102400,usearch.RG037,43.275,Eagle Wings
16909,102500,usearch.RG037,43.277,Eagle Wings
16910,102600,usearch.RG037,43.282,Eagle Wings
16911,102700,usearch.RG037,43.284,Eagle Wings
16912,102800,usearch.RG037,43.29,Eagle Wings
16913,102900,usearch.RG037,43.292,Eagle Wings
16914,103000,usearch.RG037,43.294,Eagle Wings
16915,103100,usearch.RG037,43.3,Eagle Wings
16916,103200,usearch.RG037,43.302,Eagle Wings
16917,103300,usearch.RG037,43.306,Eagle Wings
16918,103400,usearch.RG037,43.312,Eagle Wings
16919,103500,usearch.RG037,43.318,Eagle Wings
16920,103600,usearch.RG037,43.319,Eagle Wings
16921,103700,usearch.RG037,43.323,Eagle Wings
16922,103800,usearch.RG037,43.326,Eagle Wings
16923,103900,usearch.RG037,43.327,Eagle Wings
16924,104000,usearch.RG037,43.328,Eagle Wings
16925,104100,usearch.RG037,43.331,Eagle Wings
16926,104200,usearch.RG037,43.334,Eagle Wings
16927,104300,usearch.RG037,43.335,Eagle Wings
16928,104400,usearch.RG037,43.337,Eagle Wings
16929,104500,usearch.RG037,43.339,Eagle Wings
16930,104600,usearch.RG037,43.341,Eagle Wings
16931,104700,usearch.RG037,43.344,Eagle Wings
16932,104800,usearch.RG037,43.349,Eagle Wings
16933,104900,usearch.RG037,43.349,Eagle Wings
16934,105000,usearch.RG037,43.35,Eagle Wings
16935,105100,usearch.RG037,43.357,Eagle Wings
16936,105200,usearch.RG037,43.36,Eagle Wings
16937,105300,usearch.RG037,43.362,Eagle Wings
16938,105400,usearch.RG037,43.364,Eagle Wings
16939,105500,usearch.RG037,43.37,Eagle Wings
16940,105600,usearch.RG037,43.372,Eagle Wings
16941,105700,usearch.RG037,43.374,Eagle Wings
16942,105800,usearch.RG037,43.376,Eagle Wings
16943,105900,usearch.RG037,43.383,Eagle Wings
16944,106000,usearch.RG037,43.387,Eagle Wings
16945,106022,usearch.RG037,43.387,Eagle Wings
16946,106100,usearch.RG037,43.39,Eagle Wings
16947,106200,usearch.RG037,43.393,Eagle Wings
16948,106300,usearch.RG037,43.399,Eagle Wings
16949,106400,usearch.RG037,43.403,Eagle Wings
16950,106500,usearch.RG037,43.406,Eagle Wings
16951,106600,usearch.RG037,43.408,Eagle Wings
16952,106700,usearch.RG037,43.413,Eagle Wings
16953,106800,usearch.RG037,43.414,Eagle Wings
16954,106900,usearch.RG037,43.419,Eagle Wings
16955,107000,usearch.RG037,43.421,Eagle Wings
16956,107100,usearch.RG037,43.424,Eagle Wings
16957,107200,usearch.RG037,43.426,Eagle Wings
16958,107300,usearch.RG037,43.429,Eagle Wings
16959,107400,usearch.RG037,43.431,Eagle Wings
16960,107500,usearch.RG037,43.44,Eagle Wings
16961,107600,usearch.RG037,43.442,Eagle Wings
16962,107700,usearch.RG037,43.445,Eagle Wings
16963,107800,usearch.RG037,43.445,Eagle Wings
16964,107900,usearch.RG037,43.448,Eagle Wings
16965,108000,usearch.RG037,43.451,Eagle Wings
16966,108100,usearch.RG037,43.452,Eagle Wings
16967,108200,usearch.RG037,43.457,Eagle Wings
16968,108300,usearch.RG037,43.461,Eagle Wings
16969,108400,usearch.RG037,43.465,Eagle Wings
16970,108500,usearch.RG037,43.467,Eagle Wings
16971,108600,usearch.RG037,43.47,Eagle Wings
16972,108700,usearch.RG037,43.472,Eagle Wings
16973,108800,usearch.RG037,43.474,Eagle Wings
16974,108900,usearch.RG037,43.479,Eagle Wings
16975,109000,usearch.RG037,43.486,Eagle Wings
16976,109100,usearch.RG037,43.49,Eagle Wings
16977,109200,usearch.RG037,43.499,Eagle Wings
16978,109300,usearch.RG037,43.502,Eagle Wings
16979,109400,usearch.RG037,43.508,Eagle Wings
16980,109500,usearch.RG037,43.509,Eagle Wings
16981,109600,usearch.RG037,43.515,Eagle Wings
16982,109700,usearch.RG037,43.52,Eagle Wings
16983,109800,usearch.RG037,43.52,Eagle Wings
16984,109900,usearch.RG037,43.522,Eagle Wings
16985,110000,usearch.RG037,43.524,Eagle Wings
16986,110100,usearch.RG037,43.528,Eagle Wings
16987,110200,usearch.RG037,43.535,Eagle Wings
16988,110300,usearch.RG037,43.54,Eagle Wings
16989,110400,usearch.RG037,43.541,Eagle Wings
16990,110500,usearch.RG037,43.544,Eagle Wings
16991,110600,usearch.RG037,43.549,Eagle Wings
16992,110700,usearch.RG037,43.551,Eagle Wings
16993,110800,usearch.RG037,43.551,Eagle Wings
16994,110900,usearch.RG037,43.552,Eagle Wings
16995,111000,usearch.RG037,43.556,Eagle Wings
16996,111100,usearch.RG037,43.56,Eagle Wings
16997,111200,usearch.RG037,43.562,Eagle Wings
16998,111300,usearch.RG037,43.566,Eagle Wings
16999,111400,usearch.RG037,43.569,Eagle Wings
17000,111500,usearch.RG037,43.569,Eagle Wings
17001,111600,usearch.RG037,43.571,Eagle Wings
17002,111700,usearch.RG037,43.574,Eagle Wings
17003,111800,usearch.RG037,43.579,Eagle Wings
17004,111900,usearch.RG037,43.586,Eagle Wings
17005,112000,usearch.RG037,43.586,Eagle Wings
17006,112100,usearch.RG037,43.588,Eagle Wings
17007,112200,usearch.RG037,43.591,Eagle Wings
17008,112300,usearch.RG037,43.594,Eagle Wings
17009,112400,usearch.RG037,43.596,Eagle Wings
17010,112500,usearch.RG037,43.603,Eagle Wings
17011,112600,usearch.RG037,43.606,Eagle Wings
17012,112700,usearch.RG037,43.609,Eagle Wings
17013,112800,usearch.RG037,43.614,Eagle Wings
17014,112900,usearch.RG037,43.617,Eagle Wings
17015,113000,usearch.RG037,43.621,Eagle Wings
17016,113100,usearch.RG037,43.623,Eagle Wings
17017,113200,usearch.RG037,43.624,Eagle Wings
17018,113300,usearch.RG037,43.627,Eagle Wings
17019,113400,usearch.RG037,43.63,Eagle Wings
17020,113500,usearch.RG037,43.634,Eagle Wings
17021,113600,usearch.RG037,43.638,Eagle Wings
17022,113623,usearch.RG037,43.639,Eagle Wings
17023,113700,usearch.RG037,43.643,Eagle Wings
17024,113800,usearch.RG037,43.649,Eagle Wings
17025,113900,usearch.RG037,43.652,Eagle Wings
17026,114000,usearch.RG037,43.654,Eagle Wings
17027,114100,usearch.RG037,43.658,Eagle Wings
17028,114200,usearch.RG037,43.664,Eagle Wings
17029,114300,usearch.RG037,43.67,Eagle Wings
17030,114400,usearch.RG037,43.672,Eagle Wings
17031,114500,usearch.RG037,43.676,Eagle Wings
17032,114600,usearch.RG037,43.678,Eagle Wings
17033,114700,usearch.RG037,43.681,Eagle Wings
17034,114800,usearch.RG037,43.683,Eagle Wings
17035,114900,usearch.RG037,43.685,Eagle Wings
17036,115000,usearch.RG037,43.692,Eagle Wings
17037,115100,usearch.RG037,43.694,Eagle Wings
17038,115200,usearch.RG037,43.697,Eagle Wings
17039,115300,usearch.RG037,43.699,Eagle Wings
17040,115400,usearch.RG037,43.705,Eagle Wings
17041,115500,usearch.RG037,43.707,Eagle Wings
17042,115600,usearch.RG037,43.71,Eagle Wings
17043,115700,usearch.RG037,43.713,Eagle Wings
17044,115800,usearch.RG037,43.715,Eagle Wings
17045,115900,usearch.RG037,43.719,Eagle Wings
17046,116000,usearch.RG037,43.723,Eagle Wings
17047,116100,usearch.RG037,43.723,Eagle Wings
17048,116200,usearch.RG037,43.726,Eagle Wings
17049,116300,usearch.RG037,43.727,Eagle Wings
17050,116400,usearch.RG037,43.73,Eagle Wings
17051,116500,usearch.RG037,43.735,Eagle Wings
17052,116600,usearch.RG037,43.735,Eagle Wings
17053,116700,usearch.RG037,43.74,Eagle Wings
17054,116800,usearch.RG037,43.743,Eagle Wings
17055,116900,usearch.RG037,43.746,Eagle Wings
17056,117000,usearch.RG037,43.75,Eagle Wings
17057,117100,usearch.RG037,43.752,Eagle Wings
17058,117200,usearch.RG037,43.757,Eagle Wings
17059,117300,usearch.RG037,43.759,Eagle Wings
17060,117400,usearch.RG037,43.762,Eagle Wings
17061,117500,usearch.RG037,43.765,Eagle Wings
17062,117600,usearch.RG037,43.767,Eagle Wings
17063,117700,usearch.RG037,43.77,Eagle Wings
17064,117800,usearch.RG037,43.771,Eagle Wings
17065,117900,usearch.RG037,43.773,Eagle Wings
17066,118000,usearch.RG037,43.776,Eagle Wings
17067,118100,usearch.RG037,43.778,Eagle Wings
17068,118200,usearch.RG037,43.779,Eagle Wings
17069,118300,usearch.RG037,43.782,Eagle Wings
17070,118400,usearch.RG037,43.783,Eagle Wings
17071,118500,usearch.RG037,43.786,Eagle Wings
17072,118600,usearch.RG037,43.789,Eagle Wings
17073,118700,usearch.RG037,43.793,Eagle Wings
17074,118800,usearch.RG037,43.797,Eagle Wings
17075,118900,usearch.RG037,43.801,Eagle Wings
17076,119000,usearch.RG037,43.803,Eagle Wings
17077,119100,usearch.RG037,43.806,Eagle Wings
17078,119200,usearch.RG037,43.808,Eagle Wings
17079,119300,usearch.RG037,43.811,Eagle Wings
17080,119400,usearch.RG037,43.813,Eagle Wings
17081,119500,usearch.RG037,43.815,Eagle Wings
17082,119600,usearch.RG037,43.819,Eagle Wings
17083,119700,usearch.RG037,43.82,Eagle Wings
17084,119800,usearch.RG037,43.824,Eagle Wings
17085,119900,usearch.RG037,43.826,Eagle Wings
17086,120000,usearch.RG037,43.829,Eagle Wings
17087,120100,usearch.RG037,43.836,Eagle Wings
17088,120200,usearch.RG037,43.838,Eagle Wings
17089,120300,usearch.RG037,43.839,Eagle Wings
17090,120400,usearch.RG037,43.84,Eagle Wings
17091,120500,usearch.RG037,43.845,Eagle Wings
17092,120600,usearch.RG037,43.849,Eagle Wings
17093,120700,usearch.RG037,43.851,Eagle Wings
17094,120757,usearch.RG037,43.851,Eagle Wings
17095,120800,usearch.RG037,43.852,Eagle Wings
17096,120900,usearch.RG037,43.852,Eagle Wings
17097,121000,usearch.RG037,43.856,Eagle Wings
17098,121100,usearch.RG037,43.858,Eagle Wings
17099,121200,usearch.RG037,43.861,Eagle Wings
17100,121300,usearch.RG037,43.862,Eagle Wings
17101,121400,usearch.RG037,43.868,Eagle Wings
17102,121500,usearch.RG037,43.873,Eagle Wings
17103,121600,usearch.RG037,43.876,Eagle Wings
17104,121700,usearch.RG037,43.879,Eagle Wings
17105,121800,usearch.RG037,43.881,Eagle Wings
17106,121900,usearch.RG037,43.885,Eagle Wings
17107,122000,usearch.RG037,43.889,Eagle Wings
17108,122100,usearch.RG037,43.892,Eagle Wings
17109,122200,usearch.RG037,43.895,Eagle Wings
17110,122300,usearch.RG037,43.898,Eagle Wings
17111,122400,usearch.RG037,43.899,Eagle Wings
17112,122500,usearch.RG037,43.903,Eagle Wings
17113,122600,usearch.RG037,43.906,Eagle Wings
17114,122700,usearch.RG037,43.908,Eagle Wings
17115,122800,usearch.RG037,43.911,Eagle Wings
17116,122900,usearch.RG037,43.912,Eagle Wings
17117,123000,usearch.RG037,43.913,Eagle Wings
17118,123100,usearch.RG037,43.915,Eagle Wings
17119,123200,usearch.RG037,43.919,Eagle Wings
17120,123300,usearch.RG037,43.919,Eagle Wings
17121,123400,usearch.RG037,43.923,Eagle Wings
17122,123500,usearch.RG037,43.924,Eagle Wings
17123,123600,usearch.RG037,43.924,Eagle Wings
17124,123700,usearch.RG037,43.925,Eagle Wings
17125,123800,usearch.RG037,43.928,Eagle Wings
17126,123900,usearch.RG037,43.928,Eagle Wings
17127,124000,usearch.RG037,43.928,Eagle Wings
17128,124100,usearch.RG037,43.935,Eagle Wings
17129,124200,usearch.RG037,43.943,Eagle Wings
17130,124248,usearch.RG037,43.945,Eagle Wings
17131,124300,usearch.RG037,43.948,Eagle Wings
17132,124400,usearch.RG037,43.949,Eagle Wings
17133,124500,usearch.RG037,43.952,Eagle Wings
17134,124600,usearch.RG037,43.953,Eagle Wings
17135,124700,usearch.RG037,43.959,Eagle Wings
17136,124800,usearch.RG037,43.962,Eagle Wings
